"siteID","lakeID","siteName","lat","long","UTM","updateID"
"HB_pelagic3","HB","pelagic3",NA,NA,"NA","siteGC(dic)2015.20170707"
"HB_pelagic4","HB","pelagic4",NA,NA,"NA","siteGC(dic)2015.20170707"
"HB_Shoreline","HB","Shoreline",NA,NA,"NA","originalDB.20160217"
"HB_U1","HB","U1",46.244467,-89.505733,"NA","sitePiezoLake.20190326"
"HB_U2","HB","U2",46.244483,-89.5057,"NA","sitePiezoLake.20190326"
"HB_WC1","HB","WC1",46.2443917,-89.50593333,"16T 306818E 5124254W","siteCOLOR_2014to2016.20170123"
"HB_WC2","HB","WC2",46.2435,-89.50537778,"16T 306858E 5124154W","siteCOLOR_2014to2016.20170123"
"HB_Wetland","HB","Wetland",46.2435,-89.50537778,"16T 306858E 5124154W","siteCOLOR_2014to2016.20170123"
"HB_WholeLake","HB","WholeLake",NA,NA,"NA","originalDB.20160217"
"HB_WholeShoreline","HB","WholeShoreline",NA,NA,"NA","siteFishInfo.20190430"
"HE_DeepHole","HE","DeepHole",46.19,-89.64,"16T 295570E 5119397W","originalDB.20160217"
"HE_FN1","HE","FN1",46.19,-89.64,"16T 295565E 5119324W","originalDB.20160217"
"HE_FN3","HE","FN3",46.19,-89.64,"16T 295565E 5119324W","originalDB.20160217"
"HE_FN4","HE","FN4",46.19,-89.64,"16T 295565E 5119324W","siteFISH_INFO.20170117"
"HE_MT","HE","MT",46.19,-89.64,"16T 295565E 5119324W","siteFISH_INFO.20170117"
"HE_shoreline","HE","shoreline",46.19,-89.64,"16T 295565E 5119324W","siteFISH_INFO.20170117"
"HH_DeepHole","HH","DeepHole",46.19677,-89.64961,"16T 295565E 5119324W","siteCOLOR_2014to2016.20170123"
"HH_Inlet1","HH","Inlet1",46.19677,-89.64961,"16T 295565E 5119324W","siteCOLOR_2014to2016.20170123"
"HH_Outlet","HH","Outlet",46.19677,-89.64961,"16T 295565E 5119324W","siteCOLOR_2014to2016.20170123"
"HL_DeepHole","HL","DeepHole",NA,NA,"NA","siteCOLOR_2014to2016.20170123"
"HN_DeepHole","HN","DeepHole",46.19677,-89.64961,"16T 295565E 5119324W","siteCOLOR_2014to2016.20170123"
"HN_Inlet1","HN","Inlet1",46.19677,-89.64961,"16T 295565E 5119324W","siteCOLOR_2014to2016.20170123"
"HN_Outlet","HN","Outlet",46.19677,-89.64961,"16T 295565E 5119324W","siteDOC_2014.2015"
"HT_BoatLaunch","HT","BoatLaunch",46.003537,-89.3220986,"NA","originalCreelUpdate_20190125"
"HT_DeepHole","HT","DeepHole",NA,NA,"NA","siteColor.20190326"
"HT_flight","HT","flight",NA,NA,"NA","siteIDs_20201008"
"HT_wholeShoreline","HT","wholeShoreline",46,-89.32,"NA","siteFishInfo2019.20200529"
"HT_WholeShoreline","HT","WholeShoreline",46.003537,-89.3220986,"NA","originalCreelUpdate_20190125"
"HU_DeepHole","HU","DeepHole",41.71,-86.54,"16T 537766E 4618256W","originalDB.20160217"
"ID_BoatLaunch","ID","BoatLaunch",NA,NA,"NA","siteIDs_20201008"
"ID_DeepHole","ID","DeepHole",46.12,-89.41,"NA","siteColor.20200203"
"ID_flight","ID","flight",NA,NA,"NA","siteIDs_20201008"
"ID_wholeShoreline","ID","wholeShoreline",46.12,-89.41,"NA","siteFishInfo2019.20200529"
"IM_DeepHole","IM","DeepHole",NA,NA,"NA","siteCOLOR_2014to2016.20170123"
"IM_Inlet1","IM","Inlet1",NA,NA,"NA","siteGC.20180518"
"IN_A","IN","A",NA,NA,"NA","originalDB.20160217"
"IN_B","IN","B",NA,NA,"NA","originalDB.20160217"
"IN_C","IN","C",NA,NA,"NA","originalDB.20160217"
"IN_D","IN","D",NA,NA,"NA","originalDB.20160217"
"IN_DeepHole","IN","DeepHole",46.22,-89.5,"16T 306736E 5122554W","originalDB.20160217"
"IN_Littoral","IN","Littoral",NA,NA,"NA","originalDB.20160217"
"IN_Pelagic","IN","Pelagic",NA,NA,"NA","originalDB.20160217"
"IP_DeepHole","IP","DeepHole",NA,NA,"NA","siteCOLOR_2014to2016.20170123"
"IV_BoatLaunch","IV","BoatLaunch",NA,NA,"NA","siteIDs_20201008"
"IV_DeepHole","IV","DeepHole",46.06,-89.47,"NA","siteColor.20200203"
"IV_flight","IV","flight",NA,NA,"NA","siteIDs_20201008"
"IV_wholeShoreline","IV","wholeShoreline",46.06,-89.47,"NA","siteFishInfo2019.20200529"
"IW_DeepHole","IW","DeepHole",NA,NA,"NA","siteCOLOR_2014to2016.20170123"
"IW_Inlet1","IW","Inlet1",NA,NA,"NA","siteCOLOR_2014to2016.20170123"
"JS_BoatLaunch","JS","BoatLaunch",45.8997418,-89.7206242,"NA","originalCreelUpdate_20190125"
"JS_DeepHole","JS","DeepHole",NA,NA,"NA","siteColor.20190326"
"JS_E1","JS","E1",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"JS_E2","JS","E2",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"JS_E3","JS","E3",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"JS_E30","JS","E30",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"JS_E4","JS","E4",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"JS_E40","JS","E40",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"JS_E5","JS","E5",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"JS_E6","JS","E6",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"JS_E7","JS","E7",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"JS_E8","JS","E8",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"JS_flight","JS","flight",NA,NA,"NA","siteIDs_20201008"
"JS_N1","JS","N1",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"JS_N2","JS","N2",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"JS_N3","JS","N3",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"JS_N30","JS","N30",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"JS_N4","JS","N4",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"JS_N40","JS","N40",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"JS_N5","JS","N5",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"JS_N6","JS","N6",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"JS_N7","JS","N7",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"JS_N8","JS","N8",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"JS_NE1","JS","NE1",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"JS_NE2","JS","NE2",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"JS_NE3","JS","NE3",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"JS_NE4","JS","NE4",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"JS_NE5","JS","NE5",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"JS_NE6","JS","NE6",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"JS_NE7","JS","NE7",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"JS_NE8","JS","NE8",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"JS_S1","JS","S1",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"JS_S2","JS","S2",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"JS_S3","JS","S3",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"JS_S30","JS","S30",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"JS_S4","JS","S4",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"JS_S40","JS","S40",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"JS_S5","JS","S5",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"JS_S6","JS","S6",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"JS_S7","JS","S7",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"JS_S8","JS","S8",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"JS_SW1","JS","SW1",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"JS_SW2","JS","SW2",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"JS_SW3","JS","SW3",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"JS_SW30","JS","SW30",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"JS_SW4","JS","SW4",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"JS_SW40","JS","SW40",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"JS_SW5","JS","SW5",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"JS_SW6","JS","SW6",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"JS_SW7","JS","SW7",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"JS_SW8","JS","SW8",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"JS_W1","JS","W1",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"JS_W2","JS","W2",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"JS_W3","JS","W3",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"JS_W30","JS","W30",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"JS_W4","JS","W4",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"JS_W40","JS","W40",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"JS_W5","JS","W5",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"JS_W6","JS","W6",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"JS_W7","JS","W7",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"JS_W8","JS","W8",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"JS_wholeShoreline","JS","wholeShoreline",45.9,-89.72,"NA","siteFishInfo2019.20200529"
"JS_WholeShoreline","JS","WholeShoreline",NA,NA,"NA","fishScapes2018.20190124"
"JT_DeepHole","JT","DeepHole",NA,NA,"NA","siteCOLOR_2014to2016.20170123"
"JT_Inlet1","JT","Inlet1",NA,NA,"NA","siteCOLOR_2014to2016.20170123"
"JU_DeepHole","JU","DeepHole",41.81,-85.98,"16T 584150E 4629333W","originalDB.20160217"
"KK_DeepHole","KK","DeepHole",NA,NA,"NA","siteCOLOR_2014to2016.20170123"
"KT_DeepHole","KT","DeepHole",NA,NA,"NA","siteCOLOR_2014to2016.20170123"
"KT_FN3","KT","FN3",45.98488141,-88.99975038,"NA","siteFISHINFO2016BLG.20170927"
"KT_FN6","KT","FN6",45.98488141,-88.99975038,"NA","siteFISHINFO2017BLG.20171003"
"KT_FN7","KT","FN7",45.98488141,-88.99975038,"NA","siteFISHINFO2016BLG.20170927"
"KT_FN8","KT","FN8",45.98488141,-88.99975038,"NA","siteFISHINFO2017BLG.20171003"
"KT_FN9","KT","FN9",45.98488141,-88.99975038,"NA","siteFISHINFO2016BLG.20170927"
"KT_FNm1","KT","FNm1",45.98488141,-88.99975038,"NA","siteFISHINFO2017BLG.20171003"
"KT_FNm2","KT","FNm2",45.98488141,-88.99975038,"NA","siteFISHINFO2017BLG.20171003"
"KT_FNm3","KT","FNm3",45.98488141,-88.99975038,"NA","siteFISHINFO2017BLG.20171003"
"KT_FNm4","KT","FNm4",45.98488141,-88.99975038,"NA","siteFISHINFO2017BLG.20171003"
"Lab_HankLab","Lab","HankLab",NA,NA,"NA","siteGC(dic)2015.20170707"
"Lab_JCFoodWeb","Lab","JCFoodWeb",NA,NA,"NA","originalDB.20160217"
"Lab_KatiesExperiment","Lab","KatiesExperiment",NA,NA,"NA","originalDB.20160217"
"LB_DeepHole","LB","DeepHole",NA,NA,"NA","siteCOLOR_2014to2016.20170123"
"LC_BoatLaunch","LC","BoatLaunch",46.1508532,-89.6951094,"NA","originalCreelUpdate_20190125"
"LC_DeepHole","LC","DeepHole",NA,NA,"NA","siteColor.20190326"
"LC_flight","LC","flight",NA,NA,"NA","siteIDs_20201008"
"LC_WholeShoreline","LC","WholeShoreline",NA,NA,"NA","fishScapes2018.20190124"
"LCS_E1","LCS","E1",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"LCS_E2","LCS","E2",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"LCS_E3","LCS","E3",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"LCS_E30","LCS","E30",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"LCS_E4","LCS","E4",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"LCS_E40","LCS","E40",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"LCS_E5","LCS","E5",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"LCS_E6","LCS","E6",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"LCS_E7","LCS","E7",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"LCS_E8","LCS","E8",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"LCS_N1","LCS","N1",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"LCS_N2","LCS","N2",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"LCS_N3","LCS","N3",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"LCS_N30","LCS","N30",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"LCS_N4","LCS","N4",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"LCS_N40","LCS","N40",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"LCS_N5","LCS","N5",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"LCS_N6","LCS","N6",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"LCS_N7","LCS","N7",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"LCS_N8","LCS","N8",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"LCS_NE1","LCS","NE1",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"LCS_NE2","LCS","NE2",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"LCS_NE3","LCS","NE3",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"LCS_NE30","LCS","NE30",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"LCS_NE4","LCS","NE4",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"LCS_NE40","LCS","NE40",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"LCS_NE5","LCS","NE5",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"LCS_NE6","LCS","NE6",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"LCS_NE7","LCS","NE7",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"LCS_NE8","LCS","NE8",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"LCS_S1","LCS","S1",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"LCS_S2","LCS","S2",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"LCS_S3","LCS","S3",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"LCS_S30","LCS","S30",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"LCS_S4","LCS","S4",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"LCS_S40","LCS","S40",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"LCS_S5","LCS","S5",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"LCS_S6","LCS","S6",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"LCS_S7","LCS","S7",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"LCS_S8","LCS","S8",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"LCS_SW1","LCS","SW1",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"LCS_SW2","LCS","SW2",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"LCS_SW3","LCS","SW3",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"LCS_SW30","LCS","SW30",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"LCS_SW4","LCS","SW4",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"LCS_SW40","LCS","SW40",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"LCS_SW5","LCS","SW5",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"LCS_SW6","LCS","SW6",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"LCS_SW7","LCS","SW7",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"LCS_SW8","LCS","SW8",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"LCS_W1","LCS","W1",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"LCS_W2","LCS","W2",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"LCS_W3","LCS","W3",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"LCS_W4","LCS","W4",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"LCS_W5","LCS","W5",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"LCS_W6","LCS","W6",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"LCS_W7","LCS","W7",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"LCS_W8","LCS","W8",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"LD_flight","LD","flight",NA,NA,"NA","siteIDs_20201008"
"LE_BoatLaunch","LE","BoatLaunch",NA,NA,"NA","siteIDs_20201008"
"LE_DeepHole","LE","DeepHole",46.05,-89.5,"NA","siteColor.20200203"
"LE_flight","LE","flight",NA,NA,"NA","siteIDs_20201008"
"LE_wholeShoreline","LE","wholeShoreline",46.05,-89.5,"NA","siteFishInfo2019.20200529"
"LH_BoatLaunch","LH","BoatLaunch",45.9839078,-89.2447399,"NA","originalCreelUpdate_20190125"
"LH_DeepHole","LH","DeepHole",NA,NA,"NA","siteCOLOR_2014to2016.20170123"
"LH_flight","LH","flight",NA,NA,"NA","siteIDs_20201008"
"LH_Inlet1","LH","Inlet1",NA,NA,"NA","siteCOLOR_2014to2016.20170123"
"LH_Outlet","LH","Outlet",NA,NA,"NA","siteCOLOR_2014to2016.20170123"
"LH_WholeShoreline","LH","WholeShoreline",NA,NA,"NA","fishScapes2018.20190124"
"LI_DeepHole","LI","DeepHole",NA,NA,"NA","siteCOLOR_2014to2016.20170123"
"LI_Inlet1","LI","Inlet1",NA,NA,"NA","siteCOLOR_2014to2016.20170123"
"LI_Outlet","LI","Outlet",NA,NA,"NA","siteCOLOR_2014to2016.20170123"
"LK_flight","LK","flight",NA,NA,"NA","siteIDs_20201008"
"LK_WholeShoreline","LK","WholeShoreline",NA,NA,"NA","fishScapes2018.20190124"
"LL_BoatLaunch","LL","BoatLaunch",NA,NA,"NA","siteIDs_20201008"
"LL_DeepHole","LL","DeepHole",46.25,-89.9,"NA","siteColor.20200203"
"LL_flight","LL","flight",NA,NA,"NA","siteIDs_20201008"
"LL_wholeShoreline","LL","wholeShoreline",46.25,-89.9,"NA","siteFishInfo2019.20200529"
"LN_DeepHole","LN","DeepHole",NA,NA,"NA","siteCOLOR_2014to2016.20170123"
"LN_Inlet1","LN","Inlet1",NA,NA,"NA","siteCOLOR_2014to2016.20170123"
"LO_Littoral","LO","Littoral",NA,NA,"NA","originalDB.20160217"
"LO_WholeShoreline","LO","WholeShoreline",46.23,-89.49,"16T 307352E   5123291","originalDB.20160217"
"LR_BoatLaunch","LR","BoatLaunch",45.9711465,-89.7084172,"NA","originalCreelUpdate_20190125"
"LR_DeepHole","LR","DeepHole",NA,NA,"NA","siteColor.20190326"
"LR_flight","LR","flight",NA,NA,"NA","siteIDs_20201008"
"LR_PrivateDock","LR","PrivateDock",45.9711465,-89.7084172,"NA","originalCreelUpdate_20190125"
"LR_WholeShoreline","LR","WholeShoreline",NA,NA,"NA","fishScapes2018.20190124"
"LS_DeepHole","LS","DeepHole",NA,NA,"NA","siteCOLOR_2014to2016.20170123"
"LS_FN1","LS","FN1",45.9032785,-89.4551115,"NA","siteFISHINFO2017BLG.20171003"
"LS_FN2","LS","FN2",45.9032785,-89.4551115,"NA","siteFISHINFO2017BLG.20171003"
"LS_FN4","LS","FN4",45.9032785,-89.4551115,"NA","siteFISHINFO2016BLG.20170927"
"LS_FN5","LS","FN5",45.9032785,-89.4551115,"NA","siteFISHINFO2017BLG.20171003"
"LS_FN8","LS","FN8",45.9032785,-89.4551115,"NA","siteFISHINFO2017BLG.20171003"
"LS_FNm1","LS","FNm1",45.9032785,-89.4551115,"NA","siteFISHINFO2017BLG.20171003"
"LS_FNm2","LS","FNm2",45.9032785,-89.4551115,"NA","siteFISHINFO2017BLG.20171003"
"LS_FNm4","LS","FNm4",45.9032785,-89.4551115,"NA","siteFISHINFO2017BLG.20171003"
"LS_FNun","LS","FNun",45.9032785,-89.4551115,"NA","siteFISHINFO2016BLG.20170927"
"LT_BoatLaunch","LT","BoatLaunch",NA,NA,"NA","siteIDs_20201008"
"LT_DeepHole","LT","DeepHole",NA,NA,"NA","siteColor.20190326"
"LT_flight","LT","flight",NA,NA,"NA","siteIDs_20201008"
"LT_FN8","LT","FN8",NA,NA,"NA","siteFishInfo.20190430"
"LT_wholeShoreline","LT","wholeShoreline",45.97,-89.48,"NA","siteFishInfo2019.20200529"
"LT_WholeShoreline","LT","WholeShoreline",NA,NA,"NA","fishScapes2018.20190124"
"LV_BoatLaunch","LV","BoatLaunch",NA,NA,"NA","siteIDs_20201008"
"LV_DeepHole","LV","DeepHole",NA,NA,"NA","siteCOLOR_2014to2016.20170123"
"LV_flight","LV","flight",NA,NA,"NA","siteIDs_20201008"
"LV_FN2","LV","FN2",45.9122467,-89.6226075,"NA","siteFISHINFO2017BLG.20171003"
"LV_FN3","LV","FN3",45.9122467,-89.6226075,"NA","siteFISHINFO2016BLG.20170927"
"LV_FN4","LV","FN4",45.9122467,-89.6226075,"NA","siteFISHINFO2017BLG.20171003"
"LV_FN5","LV","FN5",45.9122467,-89.6226075,"NA","siteFISHINFO2017BLG.20171003"
"LV_FN7","LV","FN7",45.9122467,-89.6226075,"NA","siteFISHINFO2016BLG.20170927"
"LV_FNm2","LV","FNm2",45.9122467,-89.6226075,"NA","siteFISHINFO2017BLG.20171003"
"LV_FNm4","LV","FNm4",45.9122467,-89.6226075,"NA","siteFISHINFO2017BLG.20171003"
"LV_FNm5","LV","FNm5",45.9122467,-89.6226075,"NA","siteFISHINFO2017BLG.20171003"
"LV_wholeShoreline","LV","wholeShoreline",45.9122467,-89.6226075,"NA","siteFishInfo2019.20200529"
"LVD_DeepHole","LVD","DeepHole",NA,NA,"NA","siteCOLOR_2014to2016.20170123"
"LVD_Inlet1","LVD","Inlet1",NA,NA,"NA","siteCOLOR_2014to2016.20170123"
"LVD_Inlet2","LVD","Inlet2",NA,NA,"NA","siteCOLOR_2014to2016.20170123"
"LW_DeepHole","LW","DeepHole",41.42,-86.22,"16T 564655E 4585705W","originalDB.20160217"
"LX_DeepHole","LX","DeepHole",NA,NA,"NA","siteCOLOR_2014to2016.20170123"
"LX_FN1","LX","FN1",46.1992869,-89.6722164,"NA","siteFISHINFO2017BLG.20171003"
"LX_FN2","LX","FN2",46.1992869,-89.6722164,"NA","siteFISHINFO2017BLG.20171003"
"LX_FN3","LX","FN3",46.1992869,-89.6722164,"NA","siteFISHINFO2017BLG.20171003"
"LX_FN5","LX","FN5",46.1992869,-89.6722164,"NA","siteFISHINFO2016BLG.20170927"
"LX_FN7","LX","FN7",46.1992869,-89.6722164,"NA","siteFISHINFO2017BLG.20171003"
"LX_FN8","LX","FN8",46.1992869,-89.6722164,"NA","siteFISHINFO2017BLG.20171003"
"LX_FNm1","LX","FNm1",46.1992869,-89.6722164,"NA","siteFISHINFO2017BLG.20171003"
"LX_FNm2","LX","FNm2",46.1992869,-89.6722164,"NA","siteFISHINFO2017BLG.20171003"
"LX_FNm5","LX","FNm5",46.1992869,-89.6722164,"NA","siteFISHINFO2017BLG.20171003"
"LX_FNmini","LX","FNmini",46.1992869,-89.6722164,"NA","siteFISHINFO2016BLG.20170927"
"LX_FNun","LX","FNun",46.1992869,-89.6722164,"NA","siteFISHINFO2016BLG.20170927"
"MA_DeepHole","MA","DeepHole",42.06,-86.17,"16T 567956E 4657453W","originalDB.20160217"
"MC_DeepHole","MC","DeepHole",46.19,-89.56,"16T 301933E 5119247W","originalDB.20160217"
"MC_E1","MC","E1",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"MC_E2","MC","E2",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"MC_E3","MC","E3",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"MC_E30","MC","E30",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"MC_E4","MC","E4",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"MC_E40","MC","E40",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"MC_E5","MC","E5",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"MC_E6","MC","E6",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"MC_E7","MC","E7",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"MC_E8","MC","E8",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"MC_FN7","MC","FN7",NA,NA,"NA","siteFishInfo.20190430"
"MC_FN8","MC","FN8",NA,NA,"NA","siteFishInfo.20190430"
"MC_N1","MC","N1",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"MC_N2","MC","N2",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"MC_N3","MC","N3",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"MC_N30","MC","N30",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"MC_N4","MC","N4",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"MC_N40","MC","N40",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"MC_N5","MC","N5",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"MC_N6","MC","N6",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"MC_N7","MC","N7",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"MC_N8","MC","N8",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"MC_NE1","MC","NE1",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"MC_NE2","MC","NE2",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"MC_NE3","MC","NE3",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"MC_NE4","MC","NE4",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"MC_NE5","MC","NE5",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"MC_NE6","MC","NE6",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"MC_NE7","MC","NE7",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"MC_NE8","MC","NE8",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"MC_S1","MC","S1",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"MC_S2","MC","S2",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"MC_S3","MC","S3",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"MC_S4","MC","S4",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"MC_S5","MC","S5",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"MC_S6","MC","S6",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"MC_S7","MC","S7",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"MC_S8","MC","S8",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"MC_shoreline","MC","shoreline",46.19,-89.57,"16T 301681E 5119294W","originalDB.20160217"
"MC_SW1","MC","SW1",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"MC_SW2","MC","SW2",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
