"projectID","lakeID","sampleID","dateSample","parameter","parameterValue","QCcode","flag","comments","metadataID","updateID"
37,"PK","PK_DeepHole_20190820_1225_Surface_0_fishScapesLimno.20190319",2019-08-20,"POC",1276,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
37,"PN","PN_DeepHole_20190818_1245_Surface_0_fishScapesLimno.20190319",2019-08-18,"POC",1257,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
37,"PT","PT_DeepHole_20190819_1235_Surface_0_fishScapesLimno.20190319",2019-08-19,"POC",993,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
37,"SC","SC_DeepHole_20190830_1030_Surface_0_fishScapesLimno.20190319",2019-08-30,"POC",503,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
37,"SE","SE_DeepHole_20190828_1420_Surface_0_fishScapesLimno.20190319",2019-08-28,"POC",876,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
37,"SM","SM_DeepHole_20190901_1345_Surface_0_fishScapesLimno.20190319",2019-09-01,"POC",577,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
37,"SV","SV_DeepHole_20190901_1245_Surface_0_fishScapesLimno.20190319",2019-09-01,"POC",581,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
33,"TF","TF_DeepHole_20190731_1045_Hypo_6.5_Limno.Sample.20160505",2019-07-31,"POC",716,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
33,"TF","TF_DeepHole_20190731_1045_PML_4_Limno.Sample.20160505",2019-07-31,"POC",647,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
17,"TU","TU_DeepHole_20190725_840_Hypo_5_Limno.Sample.20160505",2019-07-25,"POC",961,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
17,"TU","TU_DeepHole_20190725_840_PML_2_Limno.Sample.20160505",2019-07-25,"POC",1079,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
37,"UG","UG_DeepHole_20190828_1400_Surface_0_fishScapesLimno.20190319",2019-08-28,"POC",660,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
17,"WA","WA_DeepHole_20190722_836_Hypo_4.5_Limno.Sample.20160505",2019-07-22,"POC",2957,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
17,"WA","WA_DeepHole_20190722_836_PML_1_Limno.Sample.20160505",2019-07-22,"POC",480,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
37,"WB","WB_DeepHole_20190819_1330_Surface_0_fishScapesLimno.20190319",2019-08-19,"POC",942,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
3,"WL","WL_DeepHole_20190508_1100_Hypo_8_Limno.Sample.20160505",2019-05-08,"POC",526,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
3,"WL","WL_DeepHole_20190508_1100_PML_1_Limno.Sample.20160505",2019-05-08,"POC",1310,NA,1,"C: higher than normal; maybe ok, C and N both elevatedN: higher than normal; maybe ok, C and N both elevated","Iso.POC.CEST.20111214","pocForBella.20200312"
3,"WL","WL_DeepHole_20190513_925_Hypo_8_Limno.Sample.20160505",2019-05-13,"POC",1114,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
3,"WL","WL_DeepHole_20190513_925_PML_1.5_Limno.Sample.20160505",2019-05-13,"POC",1051,NA,1,"C: much higher than normal","Iso.POC.CEST.20111214","pocForBella.20200312"
3,"WL","WL_DeepHole_20190521_856_Hypo_8_Limno.Sample.20160505",2019-05-21,"POC",1028,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
3,"WL","WL_DeepHole_20190521_856_PML_2_Limno.Sample.20160505",2019-05-21,"POC",992,NA,1,"C: higher than normal; maybe ok, C and N both elevatedN: higher than normal; maybe ok, C and N both elevated","Iso.POC.CEST.20111214","pocForBella.20200312"
3,"WL","WL_DeepHole_20190528_915_Hypo_8_Limno.Sample.20160505",2019-05-28,"POC",778,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
3,"WL","WL_DeepHole_20190528_915_PML_2_Limno.Sample.20160505",2019-05-28,"POC",713,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
3,"WL","WL_DeepHole_20190604_840_Hypo_8_Limno.Sample.20160505",2019-06-04,"POC",1025,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
3,"WL","WL_DeepHole_20190604_840_PML_2_Limno.Sample.20160505",2019-06-04,"POC",703,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
3,"WL","WL_DeepHole_20190611_910_Hypo_8_Limno.Sample.20160505",2019-06-11,"POC",1103,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
3,"WL","WL_DeepHole_20190611_910_PML_1.5_Limno.Sample.20160505",2019-06-11,"POC",890,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
3,"WL","WL_DeepHole_20190618_850_Hypo_8_Limno.Sample.20160505",2019-06-18,"POC",912,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
3,"WL","WL_DeepHole_20190618_850_PML_1.5_Limno.Sample.20160505",2019-06-18,"POC",536,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
3,"WL","WL_DeepHole_20190625_835_Hypo_8_Limno.Sample.20160505",2019-06-25,"POC",904,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
3,"WL","WL_DeepHole_20190625_835_PML_2_Limno.Sample.20160505",2019-06-25,"POC",718,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
3,"WL","WL_DeepHole_20190702_830_Hypo_8_Limno.Sample.20160505",2019-07-02,"POC",858,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
3,"WL","WL_DeepHole_20190702_830_PML_1.5_Limno.Sample.20160505",2019-07-02,"POC",677,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
3,"WL","WL_DeepHole_20190709_910_Hypo_8_Limno.Sample.20160505",2019-07-09,"POC",648,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
3,"WL","WL_DeepHole_20190709_910_PML_1.5_Limno.Sample.20160505",2019-07-09,"POC",1127,NA,1,"C: higher than normal; maybe ok, C and N both elevatedN: much higher than normal","Iso.POC.CEST.20111214","pocForBella.20200312"
3,"WL","WL_DeepHole_20190716_835_Hypo_8_Limno.Sample.20160505",2019-07-16,"POC",852,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
3,"WL","WL_DeepHole_20190716_835_PML_2_Limno.Sample.20160505",2019-07-16,"POC",400,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
3,"WL","WL_DeepHole_20190722_830_Hypo_8_Limno.Sample.20160505",2019-07-22,"POC",1233,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
3,"WL","WL_DeepHole_20190722_830_PML_2.5_Limno.Sample.20160505",2019-07-22,"POC",662,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
3,"WL","WL_DeepHole_20190730_842_Hypo_8_Limno.Sample.20160505",2019-07-30,"POC",860,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
3,"WL","WL_DeepHole_20190730_842_PML_2.5_Limno.Sample.20160505",2019-07-30,"POC",596,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
3,"WL","WL_DeepHole_20190806_834_Hypo_8_Limno.Sample.20160505",2019-08-06,"POC",814,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
3,"WL","WL_DeepHole_20190806_834_PML_2_Limno.Sample.20160505",2019-08-06,"POC",847,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
3,"WL","WL_DeepHole_20190813_847_Hypo_8_Limno.Sample.20160505",2019-08-13,"POC",747,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
3,"WL","WL_DeepHole_20190813_847_PML_2.5_Limno.Sample.20160505",2019-08-13,"POC",431,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
3,"WL","WL_DeepHole_20190820_840_Hypo_8_Limno.Sample.20160505",2019-08-20,"POC",1636,NA,1,"C: much higher than normal, N also elevated but not flagged, maybe ok","Iso.POC.CEST.20111214","pocForBella.20200312"
3,"WL","WL_DeepHole_20190820_840_PML_2.5_Limno.Sample.20160505",2019-08-20,"POC",507,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
3,"WL","WL_DeepHole_20190827_1000_Hypo_8_Limno.Sample.20160505",2019-08-27,"POC",847,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
3,"WL","WL_DeepHole_20190827_1000_PML_2.5_Limno.Sample.20160505",2019-08-27,"POC",315,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
3,"WL","WL_DeepHole_20191006_900_Hypo_8_Limno.Sample.20160505",2019-10-06,"POC",607,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
3,"WL","WL_DeepHole_20191006_900_PML_4.5_Limno.Sample.20160505",2019-10-06,"POC",340,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
37,"WN","WN_DeepHole_20190828_1330_Surface_0_fishScapesLimno.20190319",2019-08-28,"POC",1261,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
35,"HB","HB_DeepHole_20200603_1040_point_7_Limno.Sample.20160505",2020-06-03,"PON",205.653,NA,NA,"","Iso.POC.CEST.20111214","tableNutrients.20210217"
35,"HB","HB_DeepHole_20200603_1040_point_7_Limno.Sample.20160505",2020-06-03,"POC",1217.659,NA,NA,"","Iso.POC.CEST.20111214","tableNutrients.20210217"
3,"WL","WL_DeepHole_20200604_0915_PML_1_Limno.Sample.20160505",2020-06-04,"PON",55.477,NA,NA,"","Iso.POC.CEST.20111214","tableNutrients.20210217"
3,"WL","WL_DeepHole_20200604_0915_PML_1_Limno.Sample.20160505",2020-06-04,"POC",299.497,NA,NA,"","Iso.POC.CEST.20111214","tableNutrients.20210217"
3,"WL","WL_DeepHole_20200604_0915_Hypo_8_Limno.Sample.20160505",2020-06-04,"PON",168.68,NA,NA,"","Iso.POC.CEST.20111214","tableNutrients.20210217"
3,"WL","WL_DeepHole_20200604_0915_Hypo_8_Limno.Sample.20160505",2020-06-04,"POC",1123.032,NA,NA,"","Iso.POC.CEST.20111214","tableNutrients.20210217"
3,"FE","FE_DeepHole_20200604_1045_PML_0.5_Limno.Sample.20160505",2020-06-04,"PON",83.915,NA,NA,"","Iso.POC.CEST.20111214","tableNutrients.20210217"
3,"FE","FE_DeepHole_20200604_1045_PML_0.5_Limno.Sample.20160505",2020-06-04,"POC",410.055,NA,NA,"","Iso.POC.CEST.20111214","tableNutrients.20210217"
3,"FE","FE_DeepHole_20200604_1045_Hypo_8_Limno.Sample.20160505",2020-06-04,"PON",100.324,NA,NA,"","Iso.POC.CEST.20111214","tableNutrients.20210217"
3,"FE","FE_DeepHole_20200604_1045_Hypo_8_Limno.Sample.20160505",2020-06-04,"POC",766.212,NA,NA,"","Iso.POC.CEST.20111214","tableNutrients.20210217"
35,"CB","CB_DeepHole_20200606_1010_point_5.5_Limno.Sample.20160505",2020-06-06,"PON",173.078,NA,NA,"","Iso.POC.CEST.20111214","tableNutrients.20210217"
35,"CB","CB_DeepHole_20200606_1010_point_5.5_Limno.Sample.20160505",2020-06-06,"POC",1571.244,NA,NA,"","Iso.POC.CEST.20111214","tableNutrients.20210217"
35,"NG","NG_DeepHole_20200606_1135_point_5.5_Limno.Sample.20160505",2020-06-06,"PON",100.419,NA,NA,"","Iso.POC.CEST.20111214","tableNutrients.20210217"
35,"NG","NG_DeepHole_20200606_1135_point_5.5_Limno.Sample.20160505",2020-06-06,"POC",642.58,NA,NA,"","Iso.POC.CEST.20111214","tableNutrients.20210217"
35,"WA","WA_DeepHole_20200606_1100_point_5.5_Limno.Sample.20160505",2020-06-06,"PON",263.258,NA,NA,"","Iso.POC.CEST.20111214","tableNutrients.20210217"
35,"WA","WA_DeepHole_20200606_1100_point_5.5_Limno.Sample.20160505",2020-06-06,"POC",1636.923,NA,NA,"","Iso.POC.CEST.20111214","tableNutrients.20210217"
3,"FE","FE_DeepHole_20200820_1132_Hypo_8_Limno.Sample.20160505",2020-08-20,"PON",93.583,NA,NA,"","Iso.POC.CEST.20111214","tableNutrients.20210217"
3,"FE","FE_DeepHole_20200820_1132_Hypo_8_Limno.Sample.20160505",2020-08-20,"POC",712.516,NA,NA,"","Iso.POC.CEST.20111214","tableNutrients.20210217"
3,"FE","FE_DeepHole_20200820_1132_PML_1.5_Limno.Sample.20160505",2020-08-20,"PON",136.617,NA,NA,"","Iso.POC.CEST.20111214","tableNutrients.20210217"
3,"FE","FE_DeepHole_20200820_1132_PML_1.5_Limno.Sample.20160505",2020-08-20,"POC",574.703,NA,NA,"","Iso.POC.CEST.20111214","tableNutrients.20210217"
15,"MO","MO_Inlet2_20200819_1015_Surface_0_Limno.Sample.20160505",2020-08-19,"PON",265.274,NA,NA,"","Iso.POC.CEST.20111214","tableNutrients.20210217"
15,"MO","MO_Inlet2_20200819_1015_Surface_0_Limno.Sample.20160505",2020-08-19,"POC",1667.849,NA,NA,"","Iso.POC.CEST.20111214","tableNutrients.20210217"
15,"MO","MO_Inlet1_20200819_1015_Surface_0_Limno.Sample.20160505",2020-08-19,"PON",44.852,NA,NA,"","Iso.POC.CEST.20111214","tableNutrients.20210217"
15,"MO","MO_Inlet1_20200819_1015_Surface_0_Limno.Sample.20160505",2020-08-19,"POC",244.275,NA,NA,"","Iso.POC.CEST.20111214","tableNutrients.20210217"
15,"MO","MO_DeepHole_20200819_1015_Hypo_4.5_Limno.Sample.20160505",2020-08-19,"PON",296.734,NA,NA,"","Iso.POC.CEST.20111214","tableNutrients.20210217"
15,"MO","MO_DeepHole_20200819_1015_Hypo_4.5_Limno.Sample.20160505",2020-08-19,"POC",2022.222,NA,NA,"","Iso.POC.CEST.20111214","tableNutrients.20210217"
15,"MO","MO_DeepHole_20200819_1015_PML_1.5_Limno.Sample.20160505",2020-08-19,"PON",138.771,NA,NA,"","Iso.POC.CEST.20111214","tableNutrients.20210217"
15,"MO","MO_DeepHole_20200819_1015_PML_1.5_Limno.Sample.20160505",2020-08-19,"POC",1043.994,NA,NA,"","Iso.POC.CEST.20111214","tableNutrients.20210217"
3,"WL","WL_DeepHole_20200804_0845_Hypo_8_Limno.Sample.20160505",2020-08-04,"PON",128.965,NA,NA,"","Iso.POC.CEST.20111214","tableNutrients.20210217"
3,"WL","WL_DeepHole_20200804_0845_Hypo_8_Limno.Sample.20160505",2020-08-04,"POC",795.575,NA,NA,"","Iso.POC.CEST.20111214","tableNutrients.20210217"
3,"WL","WL_DeepHole_20200804_0845_PML_2.5_Limno.Sample.20160505",2020-08-04,"PON",49.275,NA,NA,"","Iso.POC.CEST.20111214","tableNutrients.20210217"
3,"WL","WL_DeepHole_20200804_0845_PML_2.5_Limno.Sample.20160505",2020-08-04,"POC",280.939,NA,NA,"","Iso.POC.CEST.20111214","tableNutrients.20210217"
3,"FE","FE_Inlet1_20200804_1045_Surface_0_Limno.Sample.20160505",2020-08-04,"PON",55.929,NA,NA,"","Iso.POC.CEST.20111214","tableNutrients.20210217"
3,"FE","FE_Inlet1_20200804_1045_Surface_0_Limno.Sample.20160505",2020-08-04,"POC",532.084,NA,NA,"","Iso.POC.CEST.20111214","tableNutrients.20210217"
3,"FE","FE_DeepHole_20200804_1045_Hypo_8_Limno.Sample.20160505",2020-08-04,"PON",94.86,NA,NA,"","Iso.POC.CEST.20111214","tableNutrients.20210217"
3,"FE","FE_DeepHole_20200804_1045_Hypo_8_Limno.Sample.20160505",2020-08-04,"POC",541.415,NA,NA,"","Iso.POC.CEST.20111214","tableNutrients.20210217"
3,"FE","FE_DeepHole_20200804_1045_PML_2_Limno.Sample.20160505",2020-08-04,"PON",61.376,NA,NA,"","Iso.POC.CEST.20111214","tableNutrients.20210217"
3,"FE","FE_DeepHole_20200804_1045_PML_2_Limno.Sample.20160505",2020-08-04,"POC",289.253,NA,NA,"","Iso.POC.CEST.20111214","tableNutrients.20210217"
15,"MO","MO_Inlet3_20200803_0850_Surface_0_Limno.Sample.20160505",2020-08-03,"PON",117.274,NA,NA,"","Iso.POC.CEST.20111214","tableNutrients.20210217"
15,"MO","MO_Inlet3_20200803_0850_Surface_0_Limno.Sample.20160505",2020-08-03,"POC",1159.221,NA,NA,"","Iso.POC.CEST.20111214","tableNutrients.20210217"
15,"MO","MO_Inlet2_20200803_0850_Surface_0_Limno.Sample.20160505",2020-08-03,"PON",188.107,NA,NA,"","Iso.POC.CEST.20111214","tableNutrients.20210217"
15,"MO","MO_Inlet2_20200803_0850_Surface_0_Limno.Sample.20160505",2020-08-03,"POC",1724.647,NA,NA,"","Iso.POC.CEST.20111214","tableNutrients.20210217"
15,"MO","MO_Inlet1_20200803_0850_Surface_0_Limno.Sample.20160505",2020-08-03,"PON",37.636,NA,NA,"","Iso.POC.CEST.20111214","tableNutrients.20210217"
15,"MO","MO_Inlet1_20200803_0850_Surface_0_Limno.Sample.20160505",2020-08-03,"POC",233.389,NA,NA,"","Iso.POC.CEST.20111214","tableNutrients.20210217"
17,"BA","BA_DeepHole_20200615_1400_PML_2.5_Limno.Sample.20160505",2020-06-15,"PON",83.159,NA,NA,"","Iso.POC.CEST.20111214","tableNutrients.20210217"
17,"BA","BA_DeepHole_20200615_1400_PML_2.5_Limno.Sample.20160505",2020-06-15,"POC",585.329,NA,NA,"","Iso.POC.CEST.20111214","tableNutrients.20210217"
17,"BR","BR_DeepHole_20200615_1142_Hypo_3.5_Limno.Sample.20160505",2020-06-15,"PON",63.608,NA,NA,"","Iso.POC.CEST.20111214","tableNutrients.20210217"
17,"BR","BR_DeepHole_20200615_1142_Hypo_3.5_Limno.Sample.20160505",2020-06-15,"POC",497.137,NA,NA,"","Iso.POC.CEST.20111214","tableNutrients.20210217"
15,"CR","CR_DeepHole_20200625_1006_Hypo_11_Limno.Sample.20160505",2020-06-25,"PON",91.154,NA,NA,"","Iso.POC.CEST.20111214","tableNutrients.20210217"
15,"CR","CR_DeepHole_20200625_1006_Hypo_11_Limno.Sample.20160505",2020-06-25,"POC",658.434,NA,NA,"","Iso.POC.CEST.20111214","tableNutrients.20210217"
15,"MO","MO_Inlet3_20200612_0925_Surface_0_Limno.Sample.20160505",2020-06-12,"PON",87.679,NA,NA,"","Iso.POC.CEST.20111214","tableNutrients.20210217"
15,"MO","MO_Inlet3_20200612_0925_Surface_0_Limno.Sample.20160505",2020-06-12,"POC",651.817,NA,NA,"","Iso.POC.CEST.20111214","tableNutrients.20210217"
15,"MO","MO_Inlet2_20200612_0925_Surface_0_Limno.Sample.20160505",2020-06-12,"PON",59.669,NA,NA,"","Iso.POC.CEST.20111214","tableNutrients.20210217"
15,"MO","MO_Inlet2_20200612_0925_Surface_0_Limno.Sample.20160505",2020-06-12,"POC",392.975,NA,NA,"","Iso.POC.CEST.20111214","tableNutrients.20210217"
17,"ME","ME_DeepHole_20200624_0852_Hypo_3_Limno.Sample.20160505",2020-06-24,"PON",64.271,NA,NA,"","Iso.POC.CEST.20111214","tableNutrients.20210217"
17,"ME","ME_DeepHole_20200624_0852_Hypo_3_Limno.Sample.20160505",2020-06-24,"POC",359.307,NA,NA,"","Iso.POC.CEST.20111214","tableNutrients.20210217"
17,"ME","ME_DeepHole_20200624_0852_PML_1.5_Limno.Sample.20160505",2020-06-24,"PON",43.242,NA,NA,"","Iso.POC.CEST.20111214","tableNutrients.20210217"
17,"ME","ME_DeepHole_20200624_0852_PML_1.5_Limno.Sample.20160505",2020-06-24,"POC",237.093,NA,NA,"","Iso.POC.CEST.20111214","tableNutrients.20210217"
15,"MO","MO_Inlet2_20200706_0901_Surface_0_Limno.Sample.20160505",2020-07-06,"PON",178.556,NA,NA,"","Iso.POC.CEST.20111214","tableNutrients.20210217"
15,"MO","MO_Inlet2_20200706_0901_Surface_0_Limno.Sample.20160505",2020-07-06,"POC",1484.047,NA,NA,"","Iso.POC.CEST.20111214","tableNutrients.20210217"
15,"MO","MO_Inlet1_20200706_0901_Surface_0_Limno.Sample.20160505",2020-07-06,"PON",169.243,NA,NA,"","Iso.POC.CEST.20111214","tableNutrients.20210217"
15,"MO","MO_Inlet1_20200706_0901_Surface_0_Limno.Sample.20160505",2020-07-06,"POC",1644.584,NA,NA,"","Iso.POC.CEST.20111214","tableNutrients.20210217"
3,"FE","FE_DeepHole_20200630_1130_Hypo_8_Limno.Sample.20160505",2020-06-30,"PON",67.742,NA,NA,"","Iso.POC.CEST.20111214","tableNutrients.20210217"
3,"FE","FE_DeepHole_20200630_1130_Hypo_8_Limno.Sample.20160505",2020-06-30,"POC",520.526,NA,NA,"","Iso.POC.CEST.20111214","tableNutrients.20210217"
3,"FE","FE_DeepHole_20200630_1130_PML_1_Limno.Sample.20160505",2020-06-30,"PON",65.295,NA,NA,"","Iso.POC.CEST.20111214","tableNutrients.20210217"
3,"FE","FE_DeepHole_20200630_1130_PML_1_Limno.Sample.20160505",2020-06-30,"POC",293.729,NA,NA,"","Iso.POC.CEST.20111214","tableNutrients.20210217"
17,"WA","WA_DeepHole_20200629_0854_Hypo_3.5_Limno.Sample.20160505",2020-06-29,"PON",171.556,NA,NA,"","Iso.POC.CEST.20111214","tableNutrients.20210217"
17,"WA","WA_DeepHole_20200629_0854_Hypo_3.5_Limno.Sample.20160505",2020-06-29,"POC",965.061,NA,NA,"","Iso.POC.CEST.20111214","tableNutrients.20210217"
17,"WA","WA_DeepHole_20200629_0854_PML_1_Limno.Sample.20160505",2020-06-29,"PON",69.779,NA,NA,"","Iso.POC.CEST.20111214","tableNutrients.20210217"
17,"WA","WA_DeepHole_20200629_0854_PML_1_Limno.Sample.20160505",2020-06-29,"POC",457.752,NA,NA,"","Iso.POC.CEST.20111214","tableNutrients.20210217"
17,"TU","TU_DeepHole_20200625_1231_Hypo_7_Limno.Sample.20160505",2020-06-25,"PON",180.611,NA,NA,"","Iso.POC.CEST.20111214","tableNutrients.20210217"
17,"TU","TU_DeepHole_20200625_1231_Hypo_7_Limno.Sample.20160505",2020-06-25,"POC",1364.072,NA,NA,"","Iso.POC.CEST.20111214","tableNutrients.20210217"
35,"CYB","CYB_DeepHole_20200827_1015_Hypo_2_Limno.Sample.20160505",2020-08-27,"PON",206.364,NA,NA,"","Iso.POC.CEST.20111214","tableNutrients.20210217"
35,"CYB","CYB_DeepHole_20200827_1015_Hypo_2_Limno.Sample.20160505",2020-08-27,"POC",1613.728,NA,NA,"","Iso.POC.CEST.20111214","tableNutrients.20210217"
35,"CYB","CYB_DeepHole_20200827_1015_PML_0.5_Limno.Sample.20160505",2020-08-27,"PON",186.558,NA,NA,"","Iso.POC.CEST.20111214","tableNutrients.20210217"
35,"CYB","CYB_DeepHole_20200827_1015_PML_0.5_Limno.Sample.20160505",2020-08-27,"POC",1997.469,NA,NA,"","Iso.POC.CEST.20111214","tableNutrients.20210217"
35,"WL","WL_DeepHole_20200826_1137_Hypo_8_Limno.Sample.20160505",2020-08-26,"PON",166.839,NA,NA,"","Iso.POC.CEST.20111214","tableNutrients.20210217"
35,"WL","WL_DeepHole_20200826_1137_Hypo_8_Limno.Sample.20160505",2020-08-26,"POC",824.243,NA,NA,"","Iso.POC.CEST.20111214","tableNutrients.20210217"
35,"WL","WL_DeepHole_20200826_1137_PML_1.5_Limno.Sample.20160505",2020-08-26,"PON",58.33,NA,NA,"","Iso.POC.CEST.20111214","tableNutrients.20210217"
35,"WL","WL_DeepHole_20200826_1137_PML_1.5_Limno.Sample.20160505",2020-08-26,"POC",474.167,NA,NA,"","Iso.POC.CEST.20111214","tableNutrients.20210217"
35,"TR","TR_DeepHole_20200826_0915_Hypo_5_Limno.Sample.20160505",2020-08-26,"PON",105.409,NA,NA,"","Iso.POC.CEST.20111214","tableNutrients.20210217"
35,"TR","TR_DeepHole_20200826_0915_Hypo_5_Limno.Sample.20160505",2020-08-26,"POC",819.889,NA,NA,"","Iso.POC.CEST.20111214","tableNutrients.20210217"
35,"TR","TR_DeepHole_20200826_0915_PML_0.5_Limno.Sample.20160505",2020-08-26,"PON",151.5,NA,NA,"","Iso.POC.CEST.20111214","tableNutrients.20210217"
35,"TR","TR_DeepHole_20200826_0915_PML_0.5_Limno.Sample.20160505",2020-08-26,"POC",1134.699,NA,NA,"","Iso.POC.CEST.20111214","tableNutrients.20210217"
35,"MI","MI_DeepHole_20200826_1025_Hypo_9_Limno.Sample.20160505",2020-08-26,"PON",56.808,NA,NA,"","Iso.POC.CEST.20111214","tableNutrients.20210217"
35,"MI","MI_DeepHole_20200826_1025_Hypo_9_Limno.Sample.20160505",2020-08-26,"POC",493.864,NA,NA,"","Iso.POC.CEST.20111214","tableNutrients.20210217"
35,"MI","MI_DeepHole_20200826_1025_PML_0.5_Limno.Sample.20160505",2020-08-26,"PON",105.676,NA,NA,"","Iso.POC.CEST.20111214","tableNutrients.20210217"
35,"MI","MI_DeepHole_20200826_1025_PML_0.5_Limno.Sample.20160505",2020-08-26,"POC",770.247,NA,NA,"","Iso.POC.CEST.20111214","tableNutrients.20210217"
15,"CR","CR_Outlet_20200611_0930_Surface_0_Limno.Sample.20160505",2020-06-11,"PON",86.949,NA,NA,"","Iso.POC.CEST.20111214","tableNutrients.20210217"
15,"CR","CR_Outlet_20200611_0930_Surface_0_Limno.Sample.20160505",2020-06-11,"POC",655.459,NA,NA,"","Iso.POC.CEST.20111214","tableNutrients.20210217"
15,"CR","CR_DeepHole_20200611_0930_Hypo_8_Limno.Sample.20160505",2020-06-11,"PON",112.179,NA,NA,"","Iso.POC.CEST.20111214","tableNutrients.20210217"
15,"CR","CR_DeepHole_20200611_0930_Hypo_8_Limno.Sample.20160505",2020-06-11,"POC",771.254,NA,NA,"","Iso.POC.CEST.20111214","tableNutrients.20210217"
15,"HB","HB_Outlet_20200610_1140_Surface_0_Limno.Sample.20160505",2020-06-10,"PON",103.826,NA,NA,"","Iso.POC.CEST.20111214","tableNutrients.20210217"
15,"HB","HB_Outlet_20200610_1140_Surface_0_Limno.Sample.20160505",2020-06-10,"POC",720.932,NA,NA,"","Iso.POC.CEST.20111214","tableNutrients.20210217"
17,"BR","BR_DeepHole_20200615_1142_PML_2_Limno.Sample.20160505",2020-06-15,"PON",201.825,NA,NA,"","Iso.POC.CEST.20111214","tableNutrients.20210217"
17,"BR","BR_DeepHole_20200615_1142_PML_2_Limno.Sample.20160505",2020-06-15,"POC",1359.344,NA,NA,"","Iso.POC.CEST.20111214","tableNutrients.20210217"
15,"MO","MO_Inlet3_20200612_0925_Surface_0_Limno.Sample.20160505",2020-06-12,"PON",147.538,NA,NA,"","Iso.POC.CEST.20111214","tableNutrients.20210217"
15,"MO","MO_Inlet3_20200612_0925_Surface_0_Limno.Sample.20160505",2020-06-12,"POC",1562.029,NA,NA,"","Iso.POC.CEST.20111214","tableNutrients.20210217"
15,"MO","MO_Inlet2_20200612_0925_Surface_0_Limno.Sample.20160505",2020-06-12,"PON",51.624,NA,NA,"","Iso.POC.CEST.20111214","tableNutrients.20210217"
15,"MO","MO_Inlet2_20200612_0925_Surface_0_Limno.Sample.20160505",2020-06-12,"POC",467.813,NA,NA,"","Iso.POC.CEST.20111214","tableNutrients.20210217"
15,"HB","HB_DeepHole_20200818_0950_PML_0.5_Limno.Sample.20160505",2020-08-18,"PON",79.347,NA,NA,"","Iso.POC.CEST.20111214","tableNutrients.20210217"
